Ticker,Report Date,Currency,Fiscal Year,Fiscal Period,Revenue,Cost of Revenue,Operating Income (Loss),Operating Expenses,Depreciation & Amortization,EBITDA,country_code,primary_ticker,account_number,organization,survey_year,response_received_date,country,region,authority_types,activities,sectors,industries,primary_activity,primary_sector,primary_industry,primary_questionnaire_sector
LHCG,2017-12-31,USD,2017,FY,1072086000.0,-675810000.0,76253000.0,-320023000.0,13422000.0,89675000.0,,,,,,,,,,,,,,,,
LHCG,2018-12-31,USD,2018,FY,1809963000.0,-1156357000.0,115690000.0,-537916000.0,16362000.0,132052000.0,,,,,,,,,,,,,,,,
LHCG,2019-12-31,USD,2019,FY,2080241000.0,-1324887000.0,159348000.0,-596006000.0,18254000.0,177602000.0,,,,,,,,,,,,,,,,
LII,2017-12-31,USD,2017,FY,3839600000.0,-2714400000.0,479300000.0,-645900000.0,64600000.0,543900000.0,,,,,,,,,,,,,,,,
LII,2018-12-31,USD,2018,FY,3883900000.0,-2772700000.0,489600000.0,-621600000.0,66000000.0,555600000.0,US,LII US,40330.0,Lennox International Inc,2018.0,2018-08-16T00:00:00Z,United States of America,, Investor, Electrical equipment, Electrical & electronic equipment, Manufacturing,Electrical equipment,Electrical & electronic equipment,Manufacturing,General
LII,2019-12-31,USD,2019,FY,3807200000.0,-2727400000.0,485600000.0,-594200000.0,71100000.0,556700000.0,US,LII US,40330.0,Lennox International Inc,2019.0,2019-08-23T17:48:37Z,United States of America,," Investor, Supply Chain", Electrical equipment, Electrical & electronic equipment, Manufacturing,Electrical equipment,Electrical & electronic equipment,Manufacturing,General
LITE,2017-06-30,USD,2017,FY,1001600000.0,-683500000.0,59600000.0,-258500000.0,54200000.0,113800000.0,,,,,,,,,,,,,,,,
LITE,2018-06-30,USD,2018,FY,1247700000.0,-815600000.0,147100000.0,-285000000.0,74000000.0,221100000.0,,,,,,,,,,,,,,,,
LITE,2019-06-30,USD,2019,FY,1565300000.0,-1139400000.0,41000000.0,-384900000.0,102900000.0,143900000.0,,,,,,,,,,,,,,,,
LITE,2020-06-30,USD,2020,FY,1678600000.0,-1028400000.0,216400000.0,-433800000.0,113300000.0,329700000.0,,,,,,,,,,,,,,,,
LIVE,2017-09-30,USD,2017,FY,152060932.0,-89494297.0,18099377.0,-44467258.0,5025548.0,23124925.0,,,,,,,,,,,,,,,,
LIVE,2018-09-30,USD,2018,FY,199633341.0,-125434584.0,10800249.0,-63398508.0,6048380.0,16848629.0,,,,,,,,,,,,,,,,
LIVE,2019-09-30,USD,2019,FY,193288000.0,-122415000.0,3256000.0,-67617000.0,5673000.0,8929000.0,,,,,,,,,,,,,,,,
LIVN,2017-12-31,USD,2017,FY,1012277000.0,-360446000.0,96487000.0,-555344000.0,82935000.0,179422000.0,,,,,,,,,,,,,,,,
LIVN,2018-12-31,USD,2018,FY,1106961000.0,-372492000.0,-248072000.0,-982541000.0,69940000.0,-178132000.0,,,,,,,,,,,,,,,,
LIVN,2019-12-31,USD,2019,FY,1084170000.0,-339412000.0,-168870000.0,-913628000.0,70692000.0,-98178000.0,,,,,,,,,,,,,,,,
LKQ,2017-12-31,USD,2017,FY,9736909000.0,-5937286000.0,866990000.0,-2932633000.0,230203000.0,1097193000.0,,,,,,,,,,,,,,,,
LKQ,2018-12-31,USD,2018,FY,11876674000.0,-7301817000.0,947913000.0,-3626944000.0,294077000.0,1241990000.0,,,,,,,,,,,,,,,,
LKQ,2019-12-31,USD,2019,FY,12506109000.0,-7654315000.0,980724000.0,-3871070000.0,314406000.0,1295130000.0,,,,,,,,,,,,,,,,
LKSD,2017-12-31,USD,2017,FY,3603000000.0,-3026000000.0,110000000.0,-467000000.0,160000000.0,270000000.0,,,,,,,,,,,,,,,,
LKSD,2018-12-31,USD,2018,FY,3826000000.0,-3283000000.0,77000000.0,-466000000.0,138000000.0,215000000.0,,,,,,,,,,,,,,,,
LKSD,2019-12-31,USD,2019,FY,3326000000.0,-2888000000.0,-9000000.0,-447000000.0,120000000.0,111000000.0,,,,,,,,,,,,,,,,
LL,2017-12-31,USD,2017,FY,1028933000.0,-659872000.0,-36966000.0,-406027000.0,17739000.0,-19227000.0,,,,,,,,,,,,,,,,
LL,2018-12-31,USD,2018,FY,1084636000.0,-691696000.0,-50573000.0,-443513000.0,18425000.0,-32148000.0,,,,,,,,,,,,,,,,
LL,2019-12-31,USD,2019,FY,1092602000.0,-688916000.0,16716000.0,-386970000.0,17465000.0,34181000.0,,,,,,,,,,,,,,,,
LLNW,2017-12-31,USD,2017,FY,184360000.0,-96561000.0,-8070000.0,-95869000.0,20514000.0,12444000.0,,,,,,,,,,,,,,,,
LLNW,2018-12-31,USD,2018,FY,195670000.0,-102197000.0,-4840000.0,-98313000.0,18590000.0,13750000.0,,,,,,,,,,,,,,,,
LLNW,2019-12-31,USD,2019,FY,200634000.0,-119090000.0,-15725000.0,-97269000.0,20065000.0,4340000.0,,,,,,,,,,,,,,,,
LLY,2017-12-31,USD,2017,FY,22871300000.0,-6070200000.0,4931200000.0,-11869900000.0,1567300000.0,6498500000.0,,,,,,,,,,,,,,,,
LLY,2018-12-31,USD,2018,FY,24555700000.0,-6430000000.0,6186800000.0,-11938900000.0,1609000000.0,7795800000.0,US,LLY US,5377.0,Eli Lilly & Co.,2018.0,2018-08-15T00:00:00Z,United States of America,, Investor, Pharmaceuticals, Biotech & pharma," Biotech, health care & pharma",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General
LLY,2019-12-31,USD,2019,FY,22319500000.0,-4721200000.0,5789500000.0,-11808800000.0,1232600000.0,7022100000.0,US,LLY US,5377.0,Eli Lilly & Co.,2019.0,2019-07-30T19:22:49Z,United States of America,, Investor, Pharmaceuticals, Biotech & pharma," Biotech, health care & pharma",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General
LMB,2017-12-31,USD,2017,FY,485739000.0,-420116000.0,6018000.0,-59605000.0,9118000.0,15136000.0,,,,,,,,,,,,,,,,
LMB,2018-12-31,USD,2018,FY,546526000.0,-487095000.0,1070000.0,-58361000.0,5683000.0,6753000.0,,,,,,,,,,,,,,,,
LMB,2019-12-31,USD,2019,FY,553334000.0,-481457000.0,8067000.0,-63810000.0,6286000.0,14353000.0,,,,,,,,,,,,,,,,
LMT,2017-12-31,USD,2017,FY,37470000000.0,-31922000000.0,5921000000.0,,1195000000.0,7116000000.0,,,,,,,,,,,,,,,,
LMT,2018-12-31,USD,2018,FY,37267000000.0,-29897000000.0,7430000000.0,,1161000000.0,8591000000.0,US,LMT US,10820.0,Lockheed Martin Corporation,2018.0,2018-08-15T00:00:00Z,United States of America,, Investor," Aerospace, Electrical equipment, Munitions"," Electrical & electronic equipment, Light manufacturing, Transportation equipment", Manufacturing,Electrical equipment,Electrical & electronic equipment,Manufacturing,General
LMT,2019-12-31,USD,2019,FY,59812000000.0,-51445000000.0,8545000000.0,,1189000000.0,9734000000.0,US,LMT US,10820.0,Lockheed Martin Corporation,2019.0,2019-08-29T19:35:38Z,United States of America,," Investor, Supply Chain"," Aerospace, Electrical equipment, Munitions"," Electrical & electronic equipment, Light manufacturing, Transportation equipment", Manufacturing,Electrical equipment,Electrical & electronic equipment,Manufacturing,General
LNG,2017-12-31,USD,2017,FY,5601000000.0,-3120000000.0,1413000000.0,-1068000000.0,356000000.0,1769000000.0,,,,,,,,,,,,,,,,
LNG,2018-12-31,USD,2018,FY,7987000000.0,-4597000000.0,2032000000.0,-1358000000.0,449000000.0,2481000000.0,,,,,,,,,,,,,,,,
LNG,2019-12-31,USD,2019,FY,9730000000.0,-5079000000.0,2384000000.0,-2267000000.0,794000000.0,3178000000.0,,,,,,,,,,,,,,,,
LNN,2017-08-31,USD,2017,FY,517985000.0,-372973000.0,40201000.0,-104811000.0,16678000.0,56879000.0,,,,,,,,,,,,,,,,
LNN,2018-08-31,USD,2018,FY,547705000.0,-396243000.0,38563000.0,-112899000.0,16514000.0,55077000.0,,,,,,,,,,,,,,,,
LNN,2019-08-31,USD,2019,FY,444072000.0,-329464000.0,6115000.0,-108493000.0,14018000.0,20133000.0,,,,,,,,,,,,,,,,
LNN,2020-08-31,USD,2020,FY,474692000.0,-322149000.0,54202000.0,-98341000.0,19396000.0,73598000.0,,,,,,,,,,,,,,,,
LNT,2017-12-31,USD,2017,FY,3382200000.0,,653400000.0,-2728800000.0,461800000.0,1115200000.0,,,,,,,,,,,,,,,,
LNT,2018-12-31,USD,2018,FY,3534500000.0,,694400000.0,-2840100000.0,506900000.0,1201300000.0,,,,,,,,,,,,,,,,
LNT,2019-12-31,USD,2019,FY,3647700000.0,,777700000.0,-2870000000.0,567200000.0,1344900000.0,US,LNT US,586.0,Alliant Energy Corporation,2019.0,2019-08-01T00:45:08Z,United States of America,, Investor," CCGT generation, Coal generation, Gas utilities, Non-CCGT generation, Utility line construction"," Construction, Energy utility networks, Thermal power generation"," Infrastructure, Power generation",CCGT generation,Thermal power generation,Power generation,Electric utilities
LNTH,2017-12-31,USD,2017,FY,331378000.0,-169243000.0,51853000.0,-110282000.0,19231000.0,71084000.0,,,,,,,,,,,,,,,,
LNTH,2018-12-31,USD,2018,FY,343374000.0,-168489000.0,64488000.0,-110397000.0,13929000.0,78417000.0,,,,,,,,,,,,,,,,
LNTH,2019-12-31,USD,2019,FY,347337000.0,-172526000.0,51661000.0,-123150000.0,13379000.0,65040000.0,,,,,,,,,,,,,,,,
LOGI,2018-03-31,USD,2017,FY,2566863000.0,-1657622000.0,233639000.0,-675602000.0,56902000.0,290541000.0,,,,,,,,,,,,,,,,
LOGI,2019-03-31,USD,2018,FY,2788322000.0,-1751311000.0,288786000.0,-748225000.0,67651000.0,356437000.0,,,,,,,,,,,,,,,,
LOGI,2020-03-31,USD,2019,FY,2975851000.0,-1853470000.0,317449000.0,-804932000.0,73751000.0,391200000.0,,,,,,,,,,,,,,,,
LOGM,2017-12-31,USD,2017,FY,989786000.0,-203203000.0,-11817000.0,-798400000.0,221321000.0,209504000.0,,,,,,,,,,,,,,,,
LOGM,2018-12-31,USD,2018,FY,1203992000.0,-281481000.0,52113000.0,-870398000.0,301071000.0,353184000.0,,,,,,,,,,,,,,,,
LOGM,2019-12-31,USD,2019,FY,1260385000.0,-323665000.0,12794000.0,-923926000.0,304596000.0,317390000.0,,,,,,,,,,,,,,,,
LOPE,2017-12-31,USD,2017,FY,974134000.0,-230429000.0,283316000.0,-460389000.0,54228000.0,337544000.0,,,,,,,,,,,,,,,,
LOPE,2018-12-31,USD,2018,FY,845501000.0,-248264000.0,276519000.0,-320718000.0,35673000.0,312192000.0,,,,,,,,,,,,,,,,
LOPE,2019-12-31,USD,2019,FY,778643000.0,-314110000.0,269097000.0,-195436000.0,26919000.0,296016000.0,,,,,,,,,,,,,,,,
LOW,2018-02-28,USD,2017,FY,68619000000.0,-45210000000.0,6586000000.0,-16823000000.0,1540000000.0,8126000000.0,,,,,,,,,,,,,,,,
LOW,2019-02-28,USD,2018,FY,71309000000.0,-48401000000.0,4018000000.0,-18890000000.0,1607000000.0,5625000000.0,US,LOW US,11017.0,"Lowe's Companies, Inc.",2018.0,2018-08-15T00:00:00Z,United States of America,, Investor, Specialist retail, Discretionary retail, Retail,Specialist retail,Discretionary retail,Retail,General
LOW,2020-02-29,USD,2019,FY,72148000000.0,-49205000000.0,6314000000.0,-16629000000.0,1410000000.0,7724000000.0,US,LOW US,11017.0,"Lowe's Companies, Inc.",2019.0,2019-07-31T20:26:08Z,United States of America,, Investor, Specialist retail, Discretionary retail, Retail,Specialist retail,Discretionary retail,Retail,General
LOXO,2017-12-31,USD,2017,FY,,,-173696000.0,-173696000.0,125000.0,-173571000.0,,,,,,,,,,,,,,,,
LPG,2018-03-31,USD,2017,FY,159334760.0,-2213773.0,1292060.0,-155828927.0,65329951.0,66622011.0,,,,,,,,,,,,,,,,
LPG,2019-03-31,USD,2018,FY,158032485.0,-1697883.0,-418888.0,-156753490.0,65201151.0,64782263.0,,,,,,,,,,,,,,,,
LPG,2020-03-31,USD,2019,FY,333429998.0,-3242923.0,159228510.0,-170958565.0,66262530.0,225491040.0,,,,,,,,,,,,,,,,
LPLA,2017-12-31,USD,2017,FY,4281481000.0,-2726646000.0,590212000.0,-964623000.0,122364000.0,712576000.0,,,,,,,,,,,,,,,,
LPLA,2018-12-31,USD,2018,FY,5188400000.0,-3240730000.0,836938000.0,-1110732000.0,147908000.0,984846000.0,,,,,,,,,,,,,,,,
LPLA,2019-12-31,USD,2019,FY,5624856000.0,-3452631000.0,874992000.0,-1297233000.0,161113000.0,1036105000.0,,,,,,,,,,,,,,,,
LPSN,2017-12-31,USD,2017,FY,218876000.0,-58205000.0,-15232000.0,-175903000.0,12358000.0,-2874000.0,,,,,,,,,,,,,,,,
LPSN,2018-12-31,USD,2018,FY,249838000.0,-62479000.0,-19235000.0,-206594000.0,14188000.0,-5047000.0,,,,,,,,,,,,,,,,
LPSN,2019-12-31,USD,2019,FY,291609000.0,-78878000.0,-84989000.0,-297720000.0,16366000.0,-68623000.0,,,,,,,,,,,,,,,,
LPTH,2017-06-30,USD,2017,FY,28367489.0,-13648030.0,4137111.0,-10582348.0,2080439.0,6217550.0,,,,,,,,,,,,,,,,
LPTH,2018-06-30,USD,2018,FY,32525471.0,-19997740.0,373567.0,-12154164.0,3403581.0,3777148.0,,,,,,,,,,,,,,,,
LPTH,2019-06-30,USD,2019,FY,33749088.0,-21230168.0,-1139963.0,-13658883.0,3464156.0,2324193.0,,,,,,,,,,,,,,,,
LPTH,2020-06-30,USD,2020,FY,34967963.0,-21125464.0,2145211.0,-11697288.0,3424438.0,5569649.0,,,,,,,,,,,,,,,,
LPX,2017-12-31,USD,2017,FY,2733900000.0,-1998100000.0,539600000.0,-196200000.0,123300000.0,662900000.0,,,,,,,,,,,,,,,,
LQDT,2017-09-30,USD,2017,FY,270015000.0,-126227000.0,-16042000.0,-159830000.0,5796000.0,-10246000.0,,,,,,,,,,,,,,,,
LQDT,2018-09-30,USD,2018,FY,224514000.0,-100087000.0,-4819000.0,-129246000.0,4599000.0,-220000.0,,,,,,,,,,,,,,,,
LQDT,2019-09-30,USD,2019,FY,226525000.0,-102414000.0,-19406000.0,-143517000.0,5091000.0,-14315000.0,,,,,,,,,,,,,,,,
LRCX,2017-06-30,USD,2017,FY,8013620000.0,-4410261000.0,1902132000.0,-1701227000.0,306905000.0,2209037000.0,,,,,,,,,,,,,,,,
LRCX,2018-06-30,USD,2018,FY,11076998000.0,-5911966000.0,3213299000.0,-1951733000.0,326395000.0,3539694000.0,US,LRCX US,40327.0,Lam Research Corp.,2018.0,2018-08-16T00:00:00Z,United States of America,," Investor, Supply Chain", Electronic components, Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General
LRCX,2019-06-30,USD,2019,FY,9653559000.0,-5295100000.0,2464732000.0,-1893727000.0,309281000.0,2774013000.0,US,LRCX US,40327.0,Lam Research Corp.,2019.0,2019-07-31T13:51:38Z,United States of America,," Investor, Supply Chain", Electronic components, Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General
LRCX,2020-06-30,USD,2020,FY,10044736000.0,-5436043000.0,2673802000.0,-1934891000.0,268525000.0,2942327000.0,US,LRCX US,40327.0,Lam Research Corp.,2020.0,2020-08-26T08:38:56Z,United States of America,," Investor, Supply Chain", Electronic components, Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General
LRDC,2017-05-31,USD,2017,FY,9823386.0,-10101432.0,-934080.0,-656034.0,,-934080.0,,,,,,,,,,,,,,,,
LRDC,2018-05-31,USD,2018,FY,9362459.0,-8749147.0,118003.0,-495309.0,,118003.0,,,,,,,,,,,,,,,,
LRDC,2019-05-31,USD,2019,FY,8479855.0,-8283877.0,-112531.0,-308509.0,,-112531.0,,,,,,,,,,,,,,,,
LRDC,2020-05-31,USD,2020,FY,8145167.0,-7968985.0,-130866.0,-307048.0,,-130866.0,,,,,,,,,,,,,,,,
LSI,2017-12-31,USD,2017,FY,529750000.0,-122794000.0,171353000.0,-235603000.0,127485000.0,298838000.0,,,,,,,,,,,,,,,,
LSI,2018-12-31,USD,2018,FY,550850000.0,-121098000.0,216979000.0,-212773000.0,102530000.0,319509000.0,,,,,,,,,,,,,,,,
LSI,2019-12-31,USD,2019,FY,574739000.0,-195164000.0,225465000.0,-154110000.0,107130000.0,332595000.0,,,,,,,,,,,,,,,,
LSTR,2017-12-31,USD,2017,FY,546343000.0,,243968000.0,-302375000.0,40560000.0,284528000.0,,,,,,,,,,,,,,,,
LSTR,2018-12-31,USD,2018,FY,670997000.0,,331735000.0,-339262000.0,43570000.0,375305000.0,,,,,,,,,,,,,,,,
LSTR,2019-12-31,USD,2019,FY,619918000.0,,298904000.0,-321014000.0,44468000.0,343372000.0,,,,,,,,,,,,,,,,
LSXMA,2017-12-31,USD,2017,FY,7594000000.0,-3321000000.0,1893000000.0,-2380000000.0,824000000.0,2717000000.0,,,,,,,,,,,,,,,,
LSXMA,2018-12-31,USD,2018,FY,8040000000.0,-3581000000.0,1981000000.0,-2478000000.0,905000000.0,2886000000.0,,,,,,,,,,,,,,,,
LSXMA,2019-12-31,USD,2019,FY,10292000000.0,-4821000000.0,1981000000.0,-3490000000.0,1061000000.0,3042000000.0,,,,,,,,,,,,,,,,
LSYN,2017-12-31,USD,2017,FY,10584219.0,-2379151.0,-3182428.0,-11387496.0,22033.0,-3160395.0,,,,,,,,,,,,,,,,
LSYN,2018-12-31,USD,2018,FY,22010132.0,-3331876.0,4079620.0,-14598636.0,3013732.0,7093352.0,,,,,,,,,,,,,,,,
LSYN,2019-12-31,USD,2019,FY,24201629.0,-3491545.0,3680873.0,-17029211.0,2910219.0,6591092.0,,,,,,,,,,,,,,,,
LTHM,2017-12-31,USD,2017,FY,347400000.0,-198600000.0,110200000.0,-38600000.0,15900000.0,126100000.0,,,,,,,,,,,,,,,,
LTHM,2018-12-31,USD,2018,FY,442500000.0,-236800000.0,165100000.0,-40600000.0,17800000.0,182900000.0,,,,,,,,,,,,,,,,
LTHM,2019-12-31,USD,2019,FY,388400000.0,-273500000.0,71100000.0,-43800000.0,20900000.0,92000000.0,,,,,,,,,,,,,,,,
LTRPA,2017-12-31,USD,2017,FY,1569000000.0,,6000000.0,-1563000000.0,213000000.0,219000000.0,,,,,,,,,,,,,,,,
LTRPA,2018-12-31,USD,2018,FY,1615000000.0,,128000000.0,-1487000000.0,160000000.0,288000000.0,,,,,,,,,,,,,,,,
LTRPA,2019-12-31,USD,2019,FY,1560000000.0,,129000000.0,-1431000000.0,169000000.0,298000000.0,,,,,,,,,,,,,,,,
LTRX,2017-06-30,USD,2017,FY,44730000.0,-21150000.0,-183000.0,-23763000.0,594000.0,411000.0,,,,,,,,,,,,,,,,
LTRX,2018-06-30,USD,2018,FY,45580000.0,-20212000.0,804000.0,-24564000.0,442000.0,1246000.0,,,,,,,,,,,,,,,,
LTRX,2019-06-30,USD,2019,FY,46890000.0,-20617000.0,-213000.0,-26486000.0,464000.0,251000.0,,,,,,,,,,,,,,,,
LTRX,2020-06-30,USD,2020,FY,59878000.0,-32978000.0,-10538000.0,-37438000.0,2805000.0,-7733000.0,,,,,,,,,,,,,,,,
LULU,2018-01-31,USD,2017,FY,2649181000.0,-1250391000.0,494526000.0,-904264000.0,108235000.0,602761000.0,,,,,,,,,,,,,,,,
LULU,2019-01-31,USD,2018,FY,3288319000.0,-1472032000.0,705836000.0,-1110451000.0,122484000.0,828320000.0,,,,,,,,,,,,,,,,
LULU,2020-01-31,USD,2019,FY,3979296000.0,-1755910000.0,889110000.0,-1334276000.0,161933000.0,1051043000.0,,,,,,,,,,,,,,,,
LUNA,2017-12-31,USD,2017,FY,33081865.0,-19712835.0,-2208148.0,-15577178.0,2526609.0,318461.0,,,,,,,,,,,,,,,,
LUNA,2018-12-31,USD,2018,FY,42917245.0,-23479345.0,877535.0,-18560365.0,1218559.0,2096094.0,,,,,,,,,,,,,,,,
LUNA,2019-12-31,USD,2019,FY,70515715.0,-35333333.0,3315021.0,-31867361.0,2503291.0,5818312.0,,,,,,,,,,,,,,,,
LUV,2017-12-31,USD,2017,FY,21171000000.0,-13750000000.0,3515000000.0,-3906000000.0,1218000000.0,4733000000.0,,,,,,,,,,,,,,,,
LUV,2018-12-31,USD,2018,FY,21965000000.0,-14706000000.0,3206000000.0,-4053000000.0,1201000000.0,4407000000.0,US,LUV US,17420.0,Southwest Airlines Co.,2018.0,2018-08-15T00:00:00Z,United States of America,," Investor, Supply Chain"," Air freight, Passenger airlines", Air transport, Transportation services,Passenger airlines,Air transport,Transportation services,Transport services
LUV,2019-12-31,USD,2019,FY,,7202000000.0,2957000000.0,-4245000000.0,1219000000.0,4176000000.0,US,LUV US,17420.0,Southwest Airlines Co.,2019.0,2019-07-31T22:37:29Z,United States of America,," Investor, Supply Chain"," Air freight, Passenger airlines", Air transport, Transportation services,Passenger airlines,Air transport,Transportation services,Transport services
LVGO,2018-12-31,USD,2018,FY,68431000.0,-20269000.0,-36195000.0,-84357000.0,1263000.0,-34932000.0,,,,,,,,,,,,,,,,
LVGO,2019-12-31,USD,2019,FY,170198000.0,-46158000.0,-59538000.0,-183578000.0,3326000.0,-56212000.0,,,,,,,,,,,,,,,,
LVIS,2017-11-30,USD,2017,FY,4904030000.0,-2341301000.0,467169000.0,-2095560000.0,117387000.0,584556000.0,,,,,,,,,,,,,,,,
LVIS,2018-11-30,USD,2018,FY,5575440000.0,-2577465000.0,537060000.0,-2460915000.0,120205000.0,657265000.0,,,,,,,,,,,,,,,,
LVIS,2019-11-30,USD,2019,FY,5763087000.0,-2661714000.0,566675000.0,-2534698000.0,123942000.0,690617000.0,,,,,,,,,,,,,,,,
LVLT,2018-12-31,USD,2018,FY,8220000000.0,-3937000000.0,968000000.0,-3315000000.0,1704000000.0,2672000000.0,,,,,,,,,,,,,,,,
LVLT,2019-12-31,USD,2019,FY,8185000000.0,-3799000000.0,1181000000.0,-3205000000.0,1613000000.0,2794000000.0,,,,,,,,,,,,,,,,
LXRX,2017-12-31,USD,2017,FY,90335000.0,-1899000.0,-136681000.0,-225117000.0,3399000.0,-133282000.0,,,,,,,,,,,,,,,,
LXRX,2018-12-31,USD,2018,FY,63209000.0,-2491000.0,-103279000.0,-163997000.0,3683000.0,-99596000.0,,,,,,,,,,,,,,,,
LXRX,2019-12-31,USD,2019,FY,322073000.0,-3231000.0,141445000.0,-177397000.0,3654000.0,145099000.0,,,,,,,,,,,,,,,,
LYB,2017-12-31,USD,2017,FY,34484000000.0,-28059000000.0,5460000000.0,-965000000.0,1174000000.0,6634000000.0,,,,,,,,,,,,,,,,
LYB,2018-12-31,USD,2018,FY,39004000000.0,-32529000000.0,5231000000.0,-1244000000.0,1241000000.0,6472000000.0,US,LYB US,11085.0,LyondellBasell Industries N.V.,2018.0,2018-08-15T00:00:00Z,United States of America,," Investor, Supply Chain"," Oil & gas refining, Other base chemicals, Specialty chemicals"," Chemicals, Oil & gas processing"," Fossil Fuels, Materials",Other base chemicals,Chemicals,Materials,Chemicals
LYB,2019-12-31,USD,2019,FY,34727000000.0,-29301000000.0,4116000000.0,-1310000000.0,1312000000.0,5428000000.0,US,LYB US,11085.0,LyondellBasell Industries N.V.,2019.0,2019-09-02T14:17:34Z,United States of America,," Investor, Supply Chain"," Oil & gas refining, Other base chemicals, Specialty chemicals"," Chemicals, Oil & gas processing"," Fossil Fuels, Materials",Other base chemicals,Chemicals,Materials,Chemicals
LYFT,2018-12-31,USD,2018,FY,2156616000.0,-1581802000.0,-977711000.0,-1552525000.0,18752000.0,-958959000.0,,,,,,,,,,,,,,,,
LYFT,2019-12-31,USD,2019,FY,3615960000.0,-2812585000.0,-2702480000.0,-3505855000.0,108429000.0,-2594051000.0,,,,,,,,,,,,,,,,
LYV,2017-12-31,USD,2017,FY,10337448000.0,-7748791000.0,90428000.0,-2498229000.0,455534000.0,545962000.0,,,,,,,,,,,,,,,,
LYV,2018-12-31,USD,2018,FY,10787800000.0,-7967932000.0,282905000.0,-2536963000.0,386529000.0,669434000.0,,,,,,,,,,,,,,,,
LYV,2019-12-31,USD,2019,FY,11547969000.0,-8467182000.0,322471000.0,-2758316000.0,443991000.0,766462000.0,,,,,,,,,,,,,,,,
LZB,2017-04-30,USD,2017,FY,1520060000.0,-910757000.0,133342000.0,-475961000.0,29131000.0,162473000.0,,,,,,,,,,,,,,,,
LZB,2018-04-30,USD,2018,FY,1583947000.0,-961200000.0,129369000.0,-493378000.0,31767000.0,161136000.0,,,,,,,,,,,,,,,,
LZB,2019-04-30,USD,2019,FY,1745401000.0,-1042831000.0,129674000.0,-572896000.0,31147000.0,160821000.0,,,,,,,,,,,,,,,,
LZB,2020-04-30,USD,2020,FY,1703982000.0,-982537000.0,118762000.0,-602683000.0,31192000.0,149954000.0,,,,,,,,,,,,,,,,
M,2018-01-31,USD,2017,FY,24837000000.0,-15152000000.0,1554000000.0,-8131000000.0,991000000.0,2545000000.0,,,,,,,,,,,,,,,,
M,2019-01-31,USD,2018,FY,25739000000.0,-15215000000.0,1485000000.0,-9039000000.0,962000000.0,2447000000.0,US,M US,11141.0,"Macy's, Inc.",2018.0,2018-08-16T00:00:00Z,United States of America,," Investor, Supply Chain", Department stores, Discretionary retail, Retail,Department stores,Discretionary retail,Retail,General
M,2020-01-31,USD,2019,FY,25331000000.0,-15171000000.0,1162000000.0,-8998000000.0,981000000.0,2143000000.0,US,M US,11141.0,"Macy's, Inc.",2019.0,2019-07-31T19:34:32Z,United States of America,," Investor, Supply Chain", Department stores, Discretionary retail, Retail,Department stores,Discretionary retail,Retail,General
